session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
7oj5suby,3,2djgvppk,11,filler,Intro,1605811069,1,0,0
7oj5suby,21,omdkzsy5,4,survey,Part2,1605811069,1,0,0
ll1e41pw,9,9iba64w3,1,intro,Welcome,1605811069,1,0,0
39muniop,35,0y59eh5g,3,survey,Part1,1605811069,1,0,0
7oj5suby,39,hnu4ea7d,8,display_matches_narrative,Task,1605811071,1,0,0
39muniop,21,7lwyg8j1,4,survey,Part2,1605811071,1,0,0
39muniop,1,wuyw2egf,10,ios_discrete_pictures,Task,1605811071,1,0,0
7oj5suby,43,syb3otgo,9,ios_discrete,Intro,1605811072,1,0,0
ll1e41pw,10,z55t6380,5,survey,Part3,1605811072,1,0,0
7oj5suby,11,z655ftb1,4,survey,Part2,1605811073,1,0,0
7oj5suby,17,u7oyquzk,9,ios_discrete,Intro,1605811073,1,0,0
7oj5suby,41,gkr1t76e,7,display_matches_narrative,Intro,1605811074,1,0,0
l4vvkf1o,4,byy7oc14,12,filler,Task,1605811075,1,0,0
l4vvkf1o,7,w9wpf7df,6,survey,Part4,1605811076,1,0,0
7oj5suby,43,syb3otgo,10,ios_discrete,Task,1605811076,1,0,0
7oj5suby,7,lkegcew9,12,filler,Task,1605811077,1,0,0
39muniop,11,xue72bmf,4,survey,Part2,1605811077,1,0,0
ll1e41pw,9,9iba64w3,2,survey,Intro,1605811078,1,0,0
39muniop,37,eugr851p,1,intro,Welcome,1605811078,1,0,0
39muniop,31,jsiuzxtx,3,survey,Part1,1605811079,1,0,0
l4vvkf1o,4,byy7oc14,13,filler,Result,1605811079,1,0,0
7oj5suby,19,l2nyzdnh,10,ios_discrete,Task,1605811080,1,0,0
ll1e41pw,8,qxsbf454,6,survey,Part4,1605811080,1,0,0
7oj5suby,7,lkegcew9,13,filler,Result,1605811081,1,0,0
l4vvkf1o,15,9c2snzwv,4,survey,Part2,1605811081,1,0,0
39muniop,37,eugr851p,2,survey,Intro,1605811081,1,0,0
l4vvkf1o,12,paksemhs,4,survey,Part2,1605811082,1,0,0
7oj5suby,9,e99bewi9,6,survey,Part4,1605811082,1,0,0
7oj5suby,13,fj2xjbxa,7,display_matches_narrative,Intro,1605811083,1,0,0
7oj5suby,43,syb3otgo,11,filler,Intro,1605811083,1,0,0
7oj5suby,5,isbxp7qi,7,display_matches_narrative,Intro,1605811084,1,0,0
7oj5suby,8,u3osniyq,5,survey,Part3,1605811084,1,0,0
ll1e41pw,5,z18h2w6s,4,survey,Part2,1605811084,1,0,0
39muniop,39,yyjddc4b,1,intro,Welcome,1605811084,1,0,0
7oj5suby,16,cr3i2tgx,6,survey,Part4,1605811085,1,0,0
39muniop,1,wuyw2egf,11,filler,Intro,1605811086,1,0,0
39muniop,34,3ukk9e8e,3,survey,Part1,1605811086,1,0,0
7oj5suby,19,l2nyzdnh,11,filler,Intro,1605811087,1,0,0
ll1e41pw,6,y1pyaaok,7,display_matches_narrative,Intro,1605811087,1,0,0
39muniop,39,yyjddc4b,2,survey,Intro,1605811088,1,0,0
39muniop,14,ggu8omoa,8,display_matches_narrative,Task,1605811089,1,0,0
39muniop,12,nn2e51vt,5,survey,Part3,1605811090,1,0,0
7oj5suby,20,9lfbqj9z,5,survey,Part3,1605811091,1,0,0
39muniop,8,g118rvau,6,survey,Part4,1605811092,1,0,0
l4vvkf1o,4,byy7oc14,14,ios_discrete_pictures,Intro,1605811092,1,0,0
7oj5suby,44,e02hvawa,6,survey,Part4,1605811093,1,0,0
7oj5suby,7,lkegcew9,14,ios_discrete_pictures,Intro,1605811093,1,0,0
7oj5suby,15,q019qs8c,6,survey,Part4,1605811094,1,0,0
ll1e41pw,8,qxsbf454,7,display_matches_narrative,Intro,1605811095,1,0,0
7oj5suby,33,58m2o5t6,7,display_matches_narrative,Intro,1605811095,1,0,0
l4vvkf1o,7,w9wpf7df,7,display_matches_narrative,Intro,1605811095,1,0,0
l4vvkf1o,10,9zjttxk9,5,survey,Part3,1605811095,1,0,0
7oj5suby,14,cm62obbp,7,display_matches_narrative,Intro,1605811096,1,0,0
ll1e41pw,11,do1c5o4y,3,survey,Part1,1605811096,1,0,0
7oj5suby,37,nhrv5y0l,4,survey,Part2,1605811096,1,0,0
7oj5suby,7,lkegcew9,15,ios_discrete_pictures,Task,1605811097,1,0,0
7oj5suby,24,punkzk8o,4,survey,Part2,1605811097,1,0,0
39muniop,14,ggu8omoa,9,ios_discrete_pictures,Intro,1605811097,1,0,0
l4vvkf1o,4,byy7oc14,15,ios_discrete_pictures,Task,1605811097,1,0,0
7oj5suby,22,370t71ca,6,survey,Part4,1605811098,1,0,0
ll1e41pw,1,e5fjdj2m,8,display_matches_narrative,Task,1605811098,1,0,0
7oj5suby,10,x6qwlqlf,12,filler,Task,1605811098,1,0,0
l4vvkf1o,18,3adu4kll,1,intro,Welcome,1605811099,1,0,0
7oj5suby,7,lkegcew9,16,outro,Feedback,1605811099,1,0,0
39muniop,19,ekxnr1w9,5,survey,Part3,1605811099,1,0,0
l4vvkf1o,4,byy7oc14,16,outro,Feedback,1605811103,1,0,0
39muniop,14,ggu8omoa,10,ios_discrete_pictures,Task,1605811103,1,0,0
7oj5suby,11,z655ftb1,5,survey,Part3,1605811103,1,0,0
7oj5suby,45,bzmy3zeq,3,survey,Part1,1605811104,1,0,0
ll1e41pw,19,tympu89j,1,intro,Welcome,1605811104,1,0,0
7oj5suby,41,gkr1t76e,8,display_matches_narrative,Task,1605811104,1,0,0
39muniop,8,g118rvau,7,display_matches_narrative,Intro,1605811105,1,0,0
7oj5suby,10,x6qwlqlf,13,filler,Result,1605811105,1,0,0
39muniop,13,018zrpee,6,survey,Part4,1605811105,1,0,0
l4vvkf1o,5,13alexn5,4,survey,Part2,1605811105,1,0,0
7oj5suby,16,cr3i2tgx,7,display_matches_narrative,Intro,1605811106,1,0,0
l4vvkf1o,18,3adu4kll,2,survey,Intro,1605811106,1,0,0
l4vvkf1o,3,ew02htr2,3,survey,Part1,1605811106,1,0,0
39muniop,20,zskiz9s7,6,survey,Part4,1605811107,1,0,0
39muniop,21,7lwyg8j1,5,survey,Part3,1605811107,1,0,0
ll1e41pw,19,tympu89j,2,survey,Intro,1605811107,1,0,0
39muniop,29,u1kh0c75,4,survey,Part2,1605811108,1,0,0
l4vvkf1o,11,1qb78dlm,6,survey,Part4,1605811109,1,0,0
ll1e41pw,16,0vjfzfqi,3,survey,Part1,1605811109,1,0,0
ll1e41pw,1,e5fjdj2m,9,ios_discrete_pictures,Intro,1605811109,1,0,0
7oj5suby,40,052mexqa,6,survey,Part4,1605811110,1,0,0
7oj5suby,12,3888otml,6,survey,Part4,1605811110,1,0,0
39muniop,14,ggu8omoa,11,filler,Intro,1605811111,1,0,0
ll1e41pw,17,food0plb,3,survey,Part1,1605811111,1,0,0
l4vvkf1o,6,hxpajog3,8,display_matches_narrative,Task,1605811112,1,0,0
39muniop,41,rf6atg5l,1,intro,Welcome,1605811112,1,0,0
7oj5suby,27,rdkb035c,11,filler,Intro,1605811112,1,0,0
7oj5suby,10,x6qwlqlf,14,ios_discrete_pictures,Intro,1605811114,1,0,0
ll1e41pw,3,7cumem9u,8,display_matches_narrative,Task,1605811114,1,0,0
l4vvkf1o,12,paksemhs,5,survey,Part3,1605811115,1,0,0
7oj5suby,34,uga15mcp,4,survey,Part2,1605811115,1,0,0
7oj5suby,21,omdkzsy5,5,survey,Part3,1605811115,1,0,0
7oj5suby,24,punkzk8o,5,survey,Part3,1605811117,1,0,0
l4vvkf1o,17,pv8ryiqt,3,survey,Part1,1605811117,1,0,0
7oj5suby,44,e02hvawa,7,display_matches_narrative,Intro,1605811117,1,0,0
39muniop,37,eugr851p,3,survey,Part1,1605811118,1,0,0
ll1e41pw,1,e5fjdj2m,10,ios_discrete_pictures,Task,1605811122,1,0,0
7oj5suby,5,isbxp7qi,8,display_matches_narrative,Task,1605811122,1,0,0
39muniop,5,hop6nlpk,5,survey,Part3,1605811123,1,0,0
7oj5suby,1,0l7ncf4v,8,display_matches_narrative,Task,1605811123,1,0,0
ll1e41pw,18,k6q2dw6r,1,intro,Welcome,1605811125,1,0,0
7oj5suby,15,q019qs8c,7,display_matches_narrative,Intro,1605811126,1,0,0
7oj5suby,10,x6qwlqlf,15,ios_discrete_pictures,Task,1605811126,1,0,0
39muniop,41,rf6atg5l,2,survey,Intro,1605811127,1,0,0
ll1e41pw,18,k6q2dw6r,2,survey,Intro,1605811128,1,0,0
ll1e41pw,9,9iba64w3,3,survey,Part1,1605811128,1,0,0
7oj5suby,46,h90fnmsv,3,survey,Part1,1605811128,1,0,0
7oj5suby,9,e99bewi9,7,display_matches_narrative,Intro,1605811129,1,0,0
39muniop,27,qtcnn623,4,survey,Part2,1605811130,1,0,0
7oj5suby,10,x6qwlqlf,16,outro,Feedback,1605811133,1,0,0
39muniop,42,0n0ijh7n,1,intro,Welcome,1605811133,1,0,0
ll1e41pw,3,7cumem9u,9,ios_discrete_pictures,Intro,1605811133,1,0,0
39muniop,15,q6gy3giz,5,survey,Part3,1605811134,1,0,0
7oj5suby,11,z655ftb1,6,survey,Part4,1605811135,1,0,0
l4vvkf1o,11,1qb78dlm,7,display_matches_narrative,Intro,1605811135,1,0,0
ll1e41pw,14,gbd7n4vf,4,survey,Part2,1605811135,1,0,0
l4vvkf1o,15,9c2snzwv,5,survey,Part3,1605811135,1,0,0
ll1e41pw,15,kjvwlmoq,4,survey,Part2,1605811135,1,0,0
39muniop,3,zsqnlnw4,8,display_matches_narrative,Task,1605811136,1,0,0
7oj5suby,12,3888otml,7,display_matches_narrative,Intro,1605811136,1,0,0
l4vvkf1o,16,gbjil3yj,4,survey,Part2,1605811136,1,0,0
7oj5suby,22,370t71ca,7,display_matches_narrative,Intro,1605811136,1,0,0
7oj5suby,24,punkzk8o,6,survey,Part4,1605811137,1,0,0
7oj5suby,41,gkr1t76e,9,ios_discrete,Intro,1605811138,1,0,0
39muniop,4,0zv65hpa,12,filler,Task,1605811138,1,0,0
39muniop,42,0n0ijh7n,2,survey,Intro,1605811138,1,0,0
ll1e41pw,1,e5fjdj2m,11,filler,Intro,1605811138,1,0,0
7oj5suby,17,u7oyquzk,10,ios_discrete,Task,1605811139,1,0,0
39muniop,29,u1kh0c75,5,survey,Part3,1605811139,1,0,0
39muniop,12,nn2e51vt,6,survey,Part4,1605811140,1,0,0
39muniop,43,qfqeqg2t,1,intro,Welcome,1605811140,1,0,0
7oj5suby,11,z655ftb1,7,display_matches_narrative,Intro,1605811140,1,0,0
7oj5suby,14,cm62obbp,8,display_matches_narrative,Task,1605811141,1,0,0
ll1e41pw,19,tympu89j,3,survey,Part1,1605811141,1,0,0
39muniop,4,0zv65hpa,13,filler,Result,1605811142,1,0,0
7oj5suby,24,punkzk8o,7,display_matches_narrative,Intro,1605811142,1,0,0
ll1e41pw,8,qxsbf454,8,display_matches_narrative,Task,1605811143,1,0,0
ll1e41pw,3,7cumem9u,10,ios_discrete_pictures,Task,1605811143,1,0,0
7oj5suby,4,yov01t40,8,display_matches_narrative,Task,1605811143,1,0,0
l4vvkf1o,20,6injy7us,1,intro,Welcome,1605811144,1,0,0
39muniop,43,qfqeqg2t,2,survey,Intro,1605811144,1,0,0
39muniop,2,1lzt46py,6,survey,Part4,1605811144,1,0,0
7oj5suby,32,94cdu9yo,4,survey,Part2,1605811144,1,0,0
7oj5suby,13,fj2xjbxa,8,display_matches_narrative,Task,1605811145,1,0,0
ll1e41pw,13,s9s20ye1,4,survey,Part2,1605811145,1,0,0
39muniop,40,u3ul6z3q,1,intro,Welcome,1605811145,1,0,0
7oj5suby,41,gkr1t76e,10,ios_discrete,Task,1605811146,1,0,0
7oj5suby,17,u7oyquzk,11,filler,Intro,1605811146,1,0,0
7oj5suby,1,0l7ncf4v,9,ios_discrete,Intro,1605811148,1,0,0
39muniop,36,4jbj89gd,3,survey,Part1,1605811148,1,0,0
l4vvkf1o,20,6injy7us,2,survey,Intro,1605811149,1,0,0
ll1e41pw,20,5u6k91r3,1,intro,Welcome,1605811149,1,0,0
7oj5suby,16,cr3i2tgx,8,display_matches_narrative,Task,1605811150,1,0,0
ll1e41pw,10,z55t6380,6,survey,Part4,1605811151,1,0,0
ll1e41pw,3,7cumem9u,11,filler,Intro,1605811151,1,0,0
ll1e41pw,5,z18h2w6s,5,survey,Part3,1605811151,1,0,0
7oj5suby,37,nhrv5y0l,5,survey,Part3,1605811151,1,0,0
7oj5suby,5,isbxp7qi,9,ios_discrete,Intro,1605811151,1,0,0
ll1e41pw,8,qxsbf454,9,ios_discrete_pictures,Intro,1605811152,1,0,0
39muniop,20,zskiz9s7,7,display_matches_narrative,Intro,1605811153,1,0,0
39muniop,13,018zrpee,7,display_matches_narrative,Intro,1605811154,1,0,0
l4vvkf1o,5,13alexn5,5,survey,Part3,1605811154,1,0,0
l4vvkf1o,6,hxpajog3,9,ios_continuous,Intro,1605811154,1,0,0
7oj5suby,41,gkr1t76e,11,filler,Intro,1605811154,1,0,0
7oj5suby,3,2djgvppk,12,filler,Task,1605811155,1,0,0
ll1e41pw,20,5u6k91r3,2,survey,Intro,1605811155,1,0,0
7oj5suby,34,uga15mcp,5,survey,Part3,1605811155,1,0,0
7oj5suby,40,052mexqa,7,display_matches_narrative,Intro,1605811155,1,0,0
7oj5suby,24,punkzk8o,8,display_matches_narrative,Task,1605811156,1,0,0
39muniop,24,basyk8zs,4,survey,Part2,1605811156,1,0,0
l4vvkf1o,9,7f468e86,6,survey,Part4,1605811156,1,0,0
7oj5suby,1,0l7ncf4v,10,ios_discrete,Task,1605811156,1,0,0
l4vvkf1o,12,paksemhs,6,survey,Part4,1605811157,1,0,0
39muniop,39,yyjddc4b,3,survey,Part1,1605811157,1,0,0
7oj5suby,33,58m2o5t6,8,display_matches_narrative,Task,1605811157,1,0,0
39muniop,1,wuyw2egf,12,filler,Task,1605811158,1,0,0
39muniop,27,qtcnn623,5,survey,Part3,1605811158,1,0,0
7oj5suby,28,c7jylvmw,4,survey,Part2,1605811159,1,0,0
39muniop,17,7n3q079n,4,survey,Part2,1605811159,1,0,0
ll1e41pw,8,qxsbf454,10,ios_discrete_pictures,Task,1605811159,1,0,0
7oj5suby,5,isbxp7qi,10,ios_discrete,Task,1605811159,1,0,0
7oj5suby,25,1ri46qbr,6,survey,Part4,1605811161,1,0,0
7oj5suby,54,kgly13bq,1,intro,Welcome,1605811161,1,0,0
39muniop,33,5eolbr53,3,survey,Part1,1605811162,1,0,0
7oj5suby,43,syb3otgo,12,filler,Task,1605811162,1,0,0
39muniop,3,zsqnlnw4,9,ios_discrete_pictures,Intro,1605811162,1,0,0
7oj5suby,14,cm62obbp,9,ios_discrete,Intro,1605811163,1,0,0
39muniop,4,0zv65hpa,14,ios_discrete,Intro,1605811163,1,0,0
7oj5suby,55,vpixzaqe,1,intro,Welcome,1605811164,1,0,0
7oj5suby,1,0l7ncf4v,11,filler,Intro,1605811164,1,0,0
7oj5suby,24,punkzk8o,9,ios_discrete,Intro,1605811164,1,0,0
7oj5suby,3,2djgvppk,13,filler,Result,1605811165,1,0,0
39muniop,44,tsfckmc5,1,intro,Welcome,1605811166,1,0,0
l4vvkf1o,6,hxpajog3,10,ios_continuous,Task,1605811166,1,0,0
7oj5suby,30,qxfejltc,6,survey,Part4,1605811166,1,0,0
7oj5suby,15,q019qs8c,8,display_matches_narrative,Task,1605811167,1,0,0
7oj5suby,5,isbxp7qi,11,filler,Intro,1605811168,1,0,0
39muniop,3,zsqnlnw4,10,ios_discrete_pictures,Task,1605811169,1,0,0
39muniop,44,tsfckmc5,2,survey,Intro,1605811170,1,0,0
7oj5suby,54,kgly13bq,2,survey,Intro,1605811170,1,0,0
ll1e41pw,8,qxsbf454,11,filler,Intro,1605811170,1,0,0
ll1e41pw,14,gbd7n4vf,5,survey,Part3,1605811171,1,0,0
7oj5suby,55,vpixzaqe,2,survey,Intro,1605811172,1,0,0
7oj5suby,21,omdkzsy5,6,survey,Part4,1605811173,1,0,0
39muniop,4,0zv65hpa,15,ios_discrete,Task,1605811173,1,0,0
39muniop,21,7lwyg8j1,6,survey,Part4,1605811173,1,0,0
l4vvkf1o,7,w9wpf7df,8,display_matches_narrative,Task,1605811173,1,0,0
7oj5suby,20,9lfbqj9z,6,survey,Part4,1605811173,1,0,0
39muniop,16,goh6qh9e,4,survey,Part2,1605811174,1,0,0
7oj5suby,4,yov01t40,9,ios_discrete,Intro,1605811175,1,0,0
7oj5suby,26,ko151xtu,6,survey,Part4,1605811175,1,0,0
7oj5suby,24,punkzk8o,10,ios_discrete,Task,1605811175,1,0,0
7oj5suby,40,052mexqa,8,display_matches_narrative,Task,1605811176,1,0,0
ll1e41pw,21,qhq0c67q,1,intro,Welcome,1605811177,1,0,0
7oj5suby,16,cr3i2tgx,9,ios_discrete,Intro,1605811177,1,0,0
l4vvkf1o,12,paksemhs,7,display_matches_narrative,Intro,1605811177,1,0,0
7oj5suby,44,e02hvawa,8,display_matches_narrative,Task,1605811178,1,0,0
7oj5suby,43,syb3otgo,13,filler,Result,1605811178,1,0,0
39muniop,37,eugr851p,4,survey,Part2,1605811179,1,0,0
7oj5suby,3,2djgvppk,14,ios_discrete_pictures,Intro,1605811179,1,0,0
39muniop,14,ggu8omoa,12,filler,Task,1605811180,1,0,0
l4vvkf1o,6,hxpajog3,11,filler,Intro,1605811180,1,0,0
39muniop,13,018zrpee,8,display_matches_narrative,Task,1605811180,1,0,0
39muniop,4,0zv65hpa,16,outro,Feedback,1605811180,1,0,0
7oj5suby,24,punkzk8o,11,filler,Intro,1605811180,1,0,0
7oj5suby,4,yov01t40,10,ios_discrete,Task,1605811181,1,0,0
7oj5suby,13,fj2xjbxa,9,ios_discrete,Intro,1605811181,1,0,0
39muniop,18,1ri98ma5,3,survey,Part1,1605811181,1,0,0
ll1e41pw,15,kjvwlmoq,5,survey,Part3,1605811182,1,0,0
l4vvkf1o,1,4hzbk33x,8,display_matches_narrative,Task,1605811182,1,0,0
ll1e41pw,21,qhq0c67q,2,survey,Intro,1605811182,1,0,0
39muniop,11,xue72bmf,5,survey,Part3,1605811183,1,0,0
39muniop,27,qtcnn623,6,survey,Part4,1605811184,1,0,0
7oj5suby,3,2djgvppk,15,ios_discrete_pictures,Task,1605811184,1,0,0
l4vvkf1o,9,7f468e86,7,display_matches_narrative,Intro,1605811184,1,0,0
7oj5suby,16,cr3i2tgx,10,ios_discrete,Task,1605811185,1,0,0
39muniop,14,ggu8omoa,13,filler,Result,1605811185,1,0,0
7oj5suby,52,qfdr7bvn,3,survey,Part1,1605811185,1,0,0
7oj5suby,21,omdkzsy5,7,display_matches_narrative,Intro,1605811186,1,0,0
7oj5suby,43,syb3otgo,14,ios_discrete_pictures,Intro,1605811187,1,0,0
39muniop,30,yn1lx5xl,3,survey,Part1,1605811187,1,0,0
39muniop,27,qtcnn623,7,display_matches_narrative,Intro,1605811188,1,0,0
7oj5suby,3,2djgvppk,16,outro,Feedback,1605811188,1,0,0
39muniop,22,jgkw1n2a,4,survey,Part2,1605811188,1,0,0
39muniop,28,6ppsxlbm,3,survey,Part1,1605811189,1,0,0
7oj5suby,4,yov01t40,11,filler,Intro,1605811189,1,0,0
l4vvkf1o,16,gbjil3yj,5,survey,Part3,1605811190,1,0,0
39muniop,32,tl8g38rs,3,survey,Part1,1605811191,1,0,0
l4vvkf1o,15,9c2snzwv,6,survey,Part4,1605811191,1,0,0
l4vvkf1o,8,zswjhxg3,6,survey,Part4,1605811192,1,0,0
39muniop,1,wuyw2egf,13,filler,Result,1605811192,1,0,0
39muniop,13,018zrpee,9,ios_discrete_pictures,Intro,1605811193,1,0,0
ll1e41pw,22,iirx4zev,1,intro,Welcome,1605811193,1,0,0
7oj5suby,34,uga15mcp,6,survey,Part4,1605811194,1,0,0
7oj5suby,13,fj2xjbxa,10,ios_discrete,Task,1605811195,1,0,0
7oj5suby,16,cr3i2tgx,11,filler,Intro,1605811195,1,0,0
7oj5suby,15,q019qs8c,9,ios_discrete,Intro,1605811195,1,0,0
l4vvkf1o,11,1qb78dlm,8,display_matches_narrative,Task,1605811195,1,0,0
39muniop,45,lzre2ib6,1,intro,Welcome,1605811195,1,0,0
7oj5suby,43,syb3otgo,15,ios_discrete_pictures,Task,1605811198,1,0,0
ll1e41pw,10,z55t6380,7,display_matches_narrative,Intro,1605811199,1,0,0
39muniop,9,wlm4zbb0,12,filler,Task,1605811201,1,0,0
39muniop,21,7lwyg8j1,7,display_matches_narrative,Intro,1605811201,1,0,0
ll1e41pw,20,5u6k91r3,3,survey,Part1,1605811201,1,0,0
ll1e41pw,14,gbd7n4vf,6,survey,Part4,1605811202,1,0,0
7oj5suby,20,9lfbqj9z,7,display_matches_narrative,Intro,1605811202,1,0,0
ll1e41pw,19,tympu89j,4,survey,Part2,1605811202,1,0,0
7oj5suby,30,qxfejltc,7,display_matches_narrative,Intro,1605811202,1,0,0
39muniop,19,ekxnr1w9,6,survey,Part4,1605811203,1,0,0
39muniop,29,u1kh0c75,6,survey,Part4,1605811203,1,0,0
l4vvkf1o,5,13alexn5,6,survey,Part4,1605811204,1,0,0
ll1e41pw,16,0vjfzfqi,4,survey,Part2,1605811204,1,0,0
39muniop,15,q6gy3giz,6,survey,Part4,1605811204,1,0,0
l4vvkf1o,15,9c2snzwv,7,display_matches_narrative,Intro,1605811204,1,0,0
7oj5suby,40,052mexqa,9,ios_discrete,Intro,1605811205,1,0,0
39muniop,3,zsqnlnw4,11,filler,Intro,1605811205,1,0,0
ll1e41pw,22,iirx4zev,2,survey,Intro,1605811205,1,0,0
7oj5suby,27,rdkb035c,12,filler,Task,1605811206,1,0,0
39muniop,13,018zrpee,10,ios_discrete_pictures,Task,1605811206,1,0,0
7oj5suby,13,fj2xjbxa,11,filler,Intro,1605811206,1,0,0
7oj5suby,43,syb3otgo,16,outro,Feedback,1605811206,1,0,0
39muniop,45,lzre2ib6,2,survey,Intro,1605811207,1,0,0
ll1e41pw,18,k6q2dw6r,3,survey,Part1,1605811207,1,0,0
7oj5suby,28,c7jylvmw,5,survey,Part3,1605811207,1,0,0
7oj5suby,14,cm62obbp,10,ios_discrete,Task,1605811208,1,0,0
7oj5suby,18,a71ix0x9,4,survey,Part2,1605811208,1,0,0
ll1e41pw,13,s9s20ye1,5,survey,Part3,1605811208,1,0,0
ll1e41pw,1,e5fjdj2m,12,filler,Task,1605811209,1,0,0
ll1e41pw,14,gbd7n4vf,7,display_matches_narrative,Intro,1605811209,1,0,0
l4vvkf1o,8,zswjhxg3,7,display_matches_narrative,Intro,1605811210,1,0,0
39muniop,37,eugr851p,5,survey,Part3,1605811210,1,0,0
7oj5suby,34,uga15mcp,7,display_matches_narrative,Intro,1605811210,1,0,0
39muniop,9,wlm4zbb0,13,filler,Result,1605811210,1,0,0
39muniop,20,zskiz9s7,8,display_matches_narrative,Task,1605811210,1,0,0
7oj5suby,44,e02hvawa,9,ios_discrete,Intro,1605811211,1,0,0
7oj5suby,27,rdkb035c,13,filler,Result,1605811211,1,0,0
ll1e41pw,1,e5fjdj2m,13,filler,Result,1605811213,1,0,0
7oj5suby,33,58m2o5t6,9,ios_discrete,Intro,1605811213,1,0,0
39muniop,16,goh6qh9e,5,survey,Part3,1605811214,1,0,0
7oj5suby,15,q019qs8c,10,ios_discrete,Task,1605811214,1,0,0
l4vvkf1o,13,xycrkdon,4,survey,Part2,1605811214,1,0,0
7oj5suby,42,lxiltp6m,4,survey,Part2,1605811215,1,0,0
7oj5suby,27,rdkb035c,14,ios_discrete_pictures,Intro,1605811215,1,0,0
l4vvkf1o,10,9zjttxk9,6,survey,Part4,1605811216,1,0,0
7oj5suby,44,e02hvawa,10,ios_discrete,Task,1605811217,1,0,0
l4vvkf1o,17,pv8ryiqt,4,survey,Part2,1605811217,1,0,0
39muniop,13,018zrpee,11,filler,Intro,1605811218,1,0,0
l4vvkf1o,7,w9wpf7df,9,ios_continuous,Intro,1605811218,1,0,0
7oj5suby,14,cm62obbp,11,filler,Intro,1605811219,1,0,0
7oj5suby,25,1ri46qbr,7,display_matches_narrative,Intro,1605811219,1,0,0
39muniop,14,ggu8omoa,14,ios_discrete,Intro,1605811220,1,0,0
39muniop,29,u1kh0c75,7,display_matches_narrative,Intro,1605811221,1,0,0
7oj5suby,26,ko151xtu,7,display_matches_narrative,Intro,1605811222,1,0,0
l4vvkf1o,12,paksemhs,8,display_matches_narrative,Task,1605811223,1,0,0
39muniop,17,7n3q079n,5,survey,Part3,1605811224,1,0,0
ll1e41pw,19,tympu89j,5,survey,Part3,1605811224,1,0,0
39muniop,14,ggu8omoa,15,ios_discrete,Task,1605811225,1,0,0
7oj5suby,27,rdkb035c,15,ios_discrete_pictures,Task,1605811225,1,0,0
39muniop,5,hop6nlpk,6,survey,Part4,1605811226,1,0,0
39muniop,20,zskiz9s7,9,ios_discrete_pictures,Intro,1605811226,1,0,0
7oj5suby,33,58m2o5t6,10,ios_discrete,Task,1605811226,1,0,0
l4vvkf1o,7,w9wpf7df,10,ios_continuous,Task,1605811227,1,0,0
39muniop,2,1lzt46py,7,display_matches_narrative,Intro,1605811228,1,0,0
39muniop,14,ggu8omoa,16,outro,Feedback,1605811228,1,0,0
7oj5suby,44,e02hvawa,11,filler,Intro,1605811228,1,0,0
7oj5suby,8,u3osniyq,6,survey,Part4,1605811229,1,0,0
7oj5suby,9,e99bewi9,8,display_matches_narrative,Task,1605811232,1,0,0
39muniop,21,7lwyg8j1,8,display_matches_narrative,Task,1605811232,1,0,0
ll1e41pw,1,e5fjdj2m,14,ios_continuous,Intro,1605811232,1,0,0
7oj5suby,32,94cdu9yo,5,survey,Part3,1605811233,1,0,0
l4vvkf1o,20,6injy7us,3,survey,Part1,1605811233,1,0,0
l4vvkf1o,1,4hzbk33x,9,ios_continuous,Intro,1605811234,1,0,0
l4vvkf1o,5,13alexn5,7,display_matches_narrative,Intro,1605811234,1,0,0
ll1e41pw,16,0vjfzfqi,5,survey,Part3,1605811234,1,0,0
l4vvkf1o,7,w9wpf7df,11,filler,Intro,1605811237,1,0,0
ll1e41pw,13,s9s20ye1,6,survey,Part4,1605811239,1,0,0
39muniop,20,zskiz9s7,10,ios_discrete_pictures,Task,1605811239,1,0,0
39muniop,21,7lwyg8j1,9,ios_discrete_pictures,Intro,1605811239,1,0,0
7oj5suby,33,58m2o5t6,11,filler,Intro,1605811240,1,0,0
39muniop,1,wuyw2egf,14,ios_discrete,Intro,1605811241,1,0,0
7oj5suby,27,rdkb035c,16,outro,Feedback,1605811241,1,0,0
39muniop,15,q6gy3giz,7,display_matches_narrative,Intro,1605811242,1,0,0
39muniop,38,5h4wp4vd,3,survey,Part1,1605811243,1,0,0
ll1e41pw,1,e5fjdj2m,15,ios_continuous,Task,1605811243,1,0,0
7oj5suby,31,vdp5hm1f,4,survey,Part2,1605811243,1,0,0
7oj5suby,22,370t71ca,8,display_matches_narrative,Task,1605811243,1,0,0
7oj5suby,39,hnu4ea7d,9,ios_discrete,Intro,1605811244,1,0,0
ll1e41pw,13,s9s20ye1,7,display_matches_narrative,Intro,1605811244,1,0,0
l4vvkf1o,11,1qb78dlm,9,ios_continuous,Intro,1605811244,1,0,0
7oj5suby,19,l2nyzdnh,12,filler,Task,1605811245,1,0,0
l4vvkf1o,1,4hzbk33x,10,ios_continuous,Task,1605811245,1,0,0
7oj5suby,56,rllvyhxo,1,intro,Welcome,1605811245,1,0,0
7oj5suby,41,gkr1t76e,12,filler,Task,1605811246,1,0,0
ll1e41pw,22,iirx4zev,3,survey,Part1,1605811246,1,0,0
ll1e41pw,14,gbd7n4vf,8,display_matches_narrative,Task,1605811246,1,0,0
